city 1; city 2; d
Memmingen;Mindelheim;24
Meppen;Neuenhaus;37
Meppen;Nordhorn;37
Meppen;Werlte;34
Meppen;Wietmarschen;23
Merchweiler;Merzig;47
Merchweiler;Nalbach;29
Merchweiler;Namborn;26
Merchweiler;Neunkirchen;9
Merchweiler;Nohfelden;33
Merchweiler;Nonnweiler;40
Merchweiler;Oberthal;26
Merchweiler;Ottweiler;10
Merchweiler;Püttlingen;18
Merchweiler;Quierschied;6
Merchweiler;Rehlingen-Siersburg;37
Merchweiler;Riegelsberg;13
Merchweiler;Saarbrücken;20
Merchweiler;Saarlouis;30
Merchweiler;Saarwellingen;25
Merchweiler;Sankt Ingbert;10
Merchweiler;Sankt Wendel;18
Merchweiler;Schiffweiler;5
Merchweiler;Schmelz;27
Merchweiler;Schwalbach;24
Merchweiler;Spiesen-Elversberg;8
Merchweiler;Sulzbach;10
Merchweiler;Tholey;19
Merchweiler;Völklingen;26
Merchweiler;Wadern;30
Merchweiler;Wadgassen;28
Merchweiler;Wallerfangen;34
Merchweiler;Weiskirchen;40
Merchweiler;Zweibrücken;32
Merchweiler;Überherrn;36
Merseburg;Naumburg;30
Merseburg;Querfurt;35
Merseburg;Schkeuditz;21
Merseburg;Schkopau;4
Merseburg;Taucha;47
Merseburg;Teutschenthal;24
Merseburg;Weißenfels;17
Merzig;Mettlach;9
Merzig;Nalbach;20
Merzig;Nonnweiler;38
Merzig;Oberthal;44
Merzig;Perl;23
Merzig;Püttlingen;36
Merzig;Quierschied;48
Merzig;Rehlingen-Siersburg;11
Merzig;Riegelsberg;39
Merzig;Saarlouis;20
Merzig;Saarwellingen;24
Merzig;Schmelz;20
Merzig;Schwalbach;29
Merzig;Tholey;39
Merzig;Trier;47
Merzig;Völklingen;30
Merzig;Wadern;26
Merzig;Wadgassen;27
Merzig;Wallerfangen;17
Merzig;Weiskirchen;23
Merzig;Überherrn;28
Meschede;Plettenberg;46
Meschede;Soest;35
Meschede;Sundern;23
Meschede;Werl;42
Mettlach;Nalbach;26
Mettlach;Nonnweiler;36
Mettlach;Perl;23
Mettlach;Püttlingen;43
Mettlach;Rehlingen-Siersburg;18
Mettlach;Riegelsberg;47
Mettlach;Saarlouis;28
Mettlach;Saarwellingen;32
Mettlach;Schmelz;26
Mettlach;Schwalbach;36
Mettlach;Tholey;41
Mettlach;Trier;39
Mettlach;Völklingen;38
Mettlach;Wadern;24
Mettlach;Wadgassen;34
Mettlach;Wallerfangen;25
Mettlach;Weiskirchen;21
Mettlach;Überherrn;36
Mettmann;Moers;39
Mettmann;Mülheim;25
Mettmann;Neuss;23
Mettmann;Oberhausen;37
Mettmann;Pulheim;45
Mettmann;Ratingen;12
Mettmann;Remscheid;24
Mettmann;Schwelm;25
Mettmann;Solingen;16
Mettmann;Tönisvorst;40
Mettmann;Velbert;13
Mettmann;Wermelskirchen;30
Mettmann;Wetter (Ruhr);39
Mettmann;Willich;37
Mettmann;Witten;42
Mettmann;Wuppertal;18
Metzingen;Mössingen;25
Metzingen;Nürtingen;13
Metzingen;Ostfildern;27
Metzingen;Pfullingen;11
Metzingen;Reutlingen;9
Metzingen;Schorndorf;41
Metzingen;Sindelfingen;40
Metzingen;Stuttgart;33
Metzingen;Tübingen;23
Metzingen;Waiblingen;46
Metzingen;Wendlingen am Neckar;20
Meuselwitz;Nobitz;17
Meuselwitz;Ronneburg;26
Meuselwitz;Schmölln;20
Meuselwitz;Weißenfels;35
Meuselwitz;Zeitz;12
Michelstadt;Mörlenbach;31
Michelstadt;Ober-Ramstadt;30
Michelstadt;Pfungstadt;42
Michelstadt;Reinheim;25
Michelstadt;Roßdorf;33
Michelstadt;Schriesheim;50
Michelstadt;Seeheim-Jugenheim;40
Michelstadt;Viernheim;46
Michelstadt;Wald-Michelbach;27
Michelstadt;Weinheim;40
Michendorf;Mittenwalde;40
Michendorf;Nauen;40
Michendorf;Potsdam;11
Michendorf;Rangsdorf;35
Michendorf;Schönefeld;44
Michendorf;Stahnsdorf;18
Michendorf;Teltow;22
Michendorf;Trebbin;20
Michendorf;Treuenbrietzen;27
Michendorf;Wustermark;35
Michendorf;Zossen;38
Minden;Petershagen;12
Minden;Porta Westfalica;11
Minden;Rehburg-Loccum;35
Minden;Rinteln;19
Minden;Stadthagen;27
Mittegroßefehn;Norden;39
Mittegroßefehn;Ostrhauderfehn;32
Mittegroßefehn;Rhaude;30
Mittegroßefehn;Schortens;36
Mittegroßefehn;Weener;34
Mittegroßefehn;Westerstede;32
Mittegroßefehn;Wiesmoor;18
Mittegroßefehn;Wittmund;32
Mittegroßefehn;Zetel;33
Mittenwalde;Potsdam;42
Mittenwalde;Rangsdorf;8
Mittenwalde;Schulzendorf;17
Mittenwalde;Schönefeld;18
Mittenwalde;Stahnsdorf;34
Mittenwalde;Teltow;28
Mittenwalde;Trebbin;29
Mittenwalde;Wildau;11
Mittenwalde;Woltersdorf;38
Mittenwalde;Zeuthen;18
Mittenwalde;Zossen;9
Mittweida;Nobitz;41
Mittweida;Nossen;27
Mittweida;Stollberg;39
Moers;Mönchengladbach;39
Moers;Mülheim;22
Moers;Nettetal;34
Moers;Neuss;36
Moers;Oberhausen;21
Moers;Ratingen;31
Moers;Rheinberg;12
Moers;Tönisvorst;20
Moers;Velbert;41
Moers;Viersen;36
Moers;Voerde;26
Moers;Wesel;29
Moers;Willich;29
Molfsee;Neumünster;26
Molfsee;Nortorf;19
Molfsee;Osterrönfeld;28
Molfsee;Plön;34
Molfsee;Preetz;20
Molfsee;Rendsburg;31
Molfsee;Schönberg in Holstein;26
Molfsee;Schönkirchen;15
Molfsee;Trappenkamp;34
Montabaur;Mülheim-Kärlich;32
Montabaur;Neuwied;34
Montabaur;Weilburg;39
Moosburg;Neufahrn bei Freising;29
Moosburg;Pfaffenhofen;37
Moosburg;Poing;44
Moosburg;Unterschleißheim;37
Morbach;Namborn;42
Morbach;Nohfelden;31
Morbach;Nonnweiler;34
Morbach;Oberthal;43
Morbach;Trier;47
Morbach;Wittlich;32
Mosbach;Neckarsulm;26
Mosbach;Sinsheim;30
Mosbach;Wald-Michelbach;52
Mosbach;Wiesloch;46
Mosbach;Öhringen;39
München;Neufahrn bei Freising;23
München;Olching;24
München;Ottobrunn;13
München;Poing;21
München;Puchheim;22
München;Starnberg;28
München;Taufkirchen;12
München;Unterhaching;11
München;Unterschleißheim;19
München;Vaterstetten;18
München;Wolfratshausen;32
Mutterstadt;Mörlenbach;36
Mutterstadt;Sandhausen;33
Mutterstadt;Schifferstadt;7
Mutterstadt;Schriesheim;27
Mutterstadt;Schwetzingen;24
Mutterstadt;Speyer;18
Mutterstadt;Viernheim;23
Mutterstadt;Waghäusel;35
Mutterstadt;Walldorf;38
Mutterstadt;Weinheim;28
Mutterstadt;Wiesloch;41
Mutterstadt;Worms;23
Möckern;Schönebeck;23
Möckern;Tangerhütte;44
Möckern;Wiesenburg;40
Möckern;Wolmirstedt;36
Möckern;Zerbst;24
Mölln;Ratzeburg;10
Mölln;Reinbek;38
Mölln;Reinfeld;41
Mölln;Schwarzenbek;20
Mölln;Stockelsdorf;32
Mölln;Trittau;23
Mölln;Wentorf bei Hamburg;35
Mönchengladbach;Nettetal;22
Mönchengladbach;Neuss;21
Mönchengladbach;Pulheim;40
Mönchengladbach;Ratingen;39
Mönchengladbach;Tönisvorst;19
Mönchengladbach;Viersen;7
Mönchengladbach;Wegberg;17
Mönchengladbach;Willich;15
Mörfelden-Walldorf;Nauheim;17
Mörfelden-Walldorf;Neu Isenburg;11
Mörfelden-Walldorf;Neu-Anspach;46
Mörfelden-Walldorf;Nieder-Olm;40
Mörfelden-Walldorf;Niedernhausen;34
Mörfelden-Walldorf;Ober-Ramstadt;29
Mörfelden-Walldorf;Obertshausen;23
Mörfelden-Walldorf;Oberursel;33
Mörfelden-Walldorf;Pfungstadt;28
Mörfelden-Walldorf;Raunheim;16
Mörfelden-Walldorf;Reinheim;35
Mörfelden-Walldorf;Rodgau;31
Mörfelden-Walldorf;Rosbach vor der Höhe;39
Mörfelden-Walldorf;Roßdorf;27
Mörfelden-Walldorf;Rüsselsheim;16
Mörfelden-Walldorf;Seeheim-Jugenheim;31
Mörfelden-Walldorf;Seligenstadt;34
Mörfelden-Walldorf;Steinbach am Taunus;24
Mörfelden-Walldorf;Taunusstein;44
Mörfelden-Walldorf;Trebur;19
Mörfelden-Walldorf;Weiterstadt;14
Mörfelden-Walldorf;Wiesbaden;33
Mörlenbach;Ober-Ramstadt;33
Mörlenbach;Pfungstadt;32
Mörlenbach;Reinheim;33
Mörlenbach;Roßdorf;36
Mörlenbach;Sandhausen;36
Mörlenbach;Schriesheim;19
Mörlenbach;Schwetzingen;34
Mörlenbach;Seeheim-Jugenheim;27
Mörlenbach;Viernheim;15
Mörlenbach;Wald-Michelbach;9
Mörlenbach;Walldorf;42
Mörlenbach;Weinheim;9
Mörlenbach;Weiterstadt;44
Mörlenbach;Wiesloch;45
Mörlenbach;Worms;33
Mössingen;Nagold;37
Mössingen;Nürtingen;38
Mössingen;Pfullingen;17
Mössingen;Reutlingen;18
Mössingen;Sindelfingen;43
Mössingen;Tübingen;16
Mühlacker;Pforzheim;12
Mühlacker;Renningen;27
Mühlacker;Sindelfingen;39
Mühlacker;Sinsheim;41
Mühlacker;Stuttgart;38
Mühlacker;Vaihingen an der Enz;10
Mühlacker;Weil der Stadt;29
Mühlhausen;Niederorschel;19
Mühlhausen;Sondershausen;40
Mühlhausen;Treffurt;26
Mülheim-Kärlich;Neuwied;9
Mülheim-Kärlich;Remagen;31
Mülheim-Kärlich;Sinzig;27
Mülheim;Neuss;33
Mülheim;Oberhausen;10
Mülheim;Oer-Erkenschwick;46
Mülheim;Ratingen;17
Mülheim;Recklinghausen;31
Mülheim;Remscheid;45
Mülheim;Rheinberg;31
Mülheim;Schwelm;42
Mülheim;Solingen;45
Mülheim;Tönisvorst;32
Mülheim;Velbert;18
Mülheim;Voerde;28
Mülheim;Wesel;39
Mülheim;Willich;40
Mülheim;Witten;37
Mülheim;Wuppertal;35
Müllheim;Rheinfelden (Baden);41
Müllheim;Schopfheim;33
Müllheim;Weil am Rhein;29
Mülsen;Nobitz;37
Mülsen;Reichenbach/Vogtland;28
Mülsen;Ronneburg;36
Mülsen;Schmölln;30
Mülsen;Schneeberg;23
Mülsen;Schwarzenberg;34
Mülsen;Stollberg;20
Mülsen;Werdau;17
Mülsen;Zwickau;8
Mülsen;Zwönitz;29
Müncheberg;Rehfelde;21
Müncheberg;Seelow;19
Müncheberg;Strausberg;23
Müncheberg;Werneuchen;39
Müncheberg;Woltersdorf;31
Müncheberg;Wriezen;33
Münster;Selm;38
Münster;Steinfurt;30
Münster;Warendorf;28
Münster;Werne an der Lippe;40
Nagold;Renningen;37
Nagold;Sindelfingen;33
Nagold;Tübingen;27
Nagold;Weil der Stadt;31
Nalbach;Namborn;37
Nalbach;Neunkirchen;37
Nalbach;Nohfelden;43
Nalbach;Nonnweiler;39
Nalbach;Oberthal;32
Nalbach;Ottweiler;39
Nalbach;Perl;43
Nalbach;Püttlingen;16
Nalbach;Quierschied;31
Nalbach;Rehlingen-Siersburg;11
Nalbach;Riegelsberg;20
Nalbach;Saarbrücken;29
Nalbach;Saarlouis;11
Nalbach;Saarwellingen;3
Nalbach;Sankt Ingbert;36
Nalbach;Sankt Wendel;35
Nalbach;Schiffweiler;34
Nalbach;Schmelz;7
Nalbach;Schwalbach;14
Nalbach;Spiesen-Elversberg;34
Nalbach;Sulzbach;36
Nalbach;Tholey;24
Nalbach;Völklingen;23
Nalbach;Wadern;21
Nalbach;Wadgassen;20
Nalbach;Wallerfangen;9
Nalbach;Weiskirchen;25
Nalbach;Überherrn;21
Namborn;Neunkirchen;26
Namborn;Nohfelden;11
Namborn;Nonnweiler;20
Namborn;Oberthal;5
Namborn;Ottweiler;24
Namborn;Püttlingen;44
Namborn;Quierschied;33
Namborn;Riegelsberg;39
Namborn;Saarbrücken;46
Namborn;Saarwellingen;37
Namborn;Sankt Ingbert;32
Namborn;Sankt Wendel;9
Namborn;Schiffweiler;25
Namborn;Schmelz;33
Namborn;Schwalbach;46
Namborn;Spiesen-Elversberg;30
Namborn;Sulzbach;38
Namborn;Tholey;12
Namborn;Wadern;28
Namborn;Weiskirchen;36
Namborn;Zweibrücken;46
Nauen;Oranienburg;39
Nauen;Potsdam;30
Nauen;Schildow;48
Nauen;Schönwalde-Siedlung;10
Nauen;Stahnsdorf;43
Nauen;Teltow;44
Nauen;Velten;28
Nauen;Wustermark;8
Nauheim;Neu Isenburg;29
Nauheim;Nieder-Olm;27
Nauheim;Niedernhausen;33
Nauheim;Ober-Ramstadt;30
Nauheim;Obertshausen;39
Nauheim;Oberursel;39
Nauheim;Oestrich-Winkel;43
Nauheim;Pfungstadt;26
Nauheim;Raunheim;12
Nauheim;Reinheim;36
Nauheim;Rodgau;47
Nauheim;Roßdorf;27
Nauheim;Rüsselsheim;7
Nauheim;Seeheim-Jugenheim;29
Nauheim;Steinbach am Taunus;36
Nauheim;Taunusstein;36
Nauheim;Trebur;5
Nauheim;Weiterstadt;14
Nauheim;Wiesbaden;25
Naumburg;Querfurt;34
Naumburg;Schkopau;36
Naumburg;Stadtroda;52
Naumburg;Teutschenthal;43
Naumburg;Weißenfels;15
Naumburg;Zeitz;28
Neckarsulm;Sinsheim;30
Neckarsulm;Vaihingen an der Enz;42
Neckarsulm;Öhringen;26
Nettetal;Neuss;40
Nettetal;Rheinberg;42
Nettetal;Tönisvorst;18
Nettetal;Viersen;12
Nettetal;Wegberg;23
Nettetal;Willich;23
Neu Isenburg;Neu-Anspach;43
Neu Isenburg;Nidderau;37
Neu Isenburg;Niedernhausen;39
Neu Isenburg;Ober-Ramstadt;34
Neu Isenburg;Obertshausen;13
Neu Isenburg;Oberursel;30
Neu Isenburg;Pfungstadt;32
Neu Isenburg;Raunheim;21
Neu Isenburg;Reinheim;35
Neu Isenburg;Rodenbach;32
Neu Isenburg;Rodgau;17
Neu Isenburg;Rosbach vor der Höhe;36
Neu Isenburg;Roßdorf;30
Neu Isenburg;Rüsselsheim;25
Neu Isenburg;Seeheim-Jugenheim;37
Neu Isenburg;Seligenstadt;24
Neu Isenburg;Steinbach am Taunus;21
Neu Isenburg;Trebur;33
Neu Isenburg;Usingen;45
Neu Isenburg;Weiterstadt;25
Neu Isenburg;Wiesbaden;38
Neu Wulmstorf;Norderstedt;39
Neu Wulmstorf;Oststeinbek;31
Neu Wulmstorf;Pinneberg;31
Neu Wulmstorf;Quickborn;39
Neu Wulmstorf;Reinbek;36
Neu Wulmstorf;Rellingen;34
Neu Wulmstorf;Schenefeld;27
Neu Wulmstorf;Seevetal;24
Neu Wulmstorf;Stade;30
Neu Wulmstorf;Stelle;31
Neu Wulmstorf;Tornesch;45
Neu Wulmstorf;Tostedt;24
Neu Wulmstorf;Uetersen;44
Neu Wulmstorf;Wedel;33
Neu Wulmstorf;Wentorf bei Hamburg;38
Neu Wulmstorf;Winsen;38
Neu-Anspach;Nidderau;36
Neu-Anspach;Niedernhausen;27
Neu-Anspach;Obertshausen;49
Neu-Anspach;Oberursel;15
Neu-Anspach;Raunheim;50
Neu-Anspach;Rosbach vor der Höhe;16
Neu-Anspach;Rüsselsheim;53
Neu-Anspach;Steinbach am Taunus;22
Neu-Anspach;Taunusstein;40
Neu-Anspach;Usingen;6
Neu-Anspach;Weilburg;36
Neu-Anspach;Wetzlar;37
Neu-Anspach;Wiesbaden;41
Neu-Ulm;Senden;10
Neu-Ulm;Ulm;3
Neubrandenburg;Neustrelitz;27
Neuburg;Pappenheim;47
Neuburg;Pfaffenhofen;39
Neuburg;Schrobenhausen;27
Neuenhaus;Nordhorn;11
Neuenhaus;Schüttorf;30
Neuenhaus;Wietmarschen;14
Neufahrn bei Freising;Olching;36
Neufahrn bei Freising;Ottobrunn;39
Neufahrn bei Freising;Pfaffenhofen;34
Neufahrn bei Freising;Poing;29
Neufahrn bei Freising;Puchheim;36
Neufahrn bei Freising;Taufkirchen;34
Neufahrn bei Freising;Unterhaching;33
Neufahrn bei Freising;Unterschleißheim;11
Neufahrn bei Freising;Vaterstetten;32
Neuhaus am Rennweg;Neustadt bei Coburg;29
Neuhaus am Rennweg;Rudolstadt;35
Neuhaus am Rennweg;Saalfeld;25
Neuhaus am Rennweg;Schleusingen;38
Neuhaus am Rennweg;Sonneberg;27
Neuhaus am Rennweg;Stadtilm;40
Neuhaus am Rennweg;Suhl;49
Neuhaus am Rennweg;Unterwellenborn;31
Neuhausen;Senftenberg;41
Neuhausen;Spremberg;16
Neuhausen;Vetschau/Spreewald;32
Neuhausen;Weißwasser/Oberlausitz;32
Neuhof;Petersberg;20
Neuhof;Schlüchtern;15
Neuhof;Steinau an der Straße;21
Neuhof;Wächtersbach;36
Neumarkt;Nürnberg;43
Neumarkt;Roth;32
Neumarkt;Schwabach;39
Neumarkt;Sulzbach-Rosenberg;36
Neumarkt;Wendelstein;28
Neumünster;Nortorf;16
Neumünster;Osterrönfeld;39
Neumünster;Plön;35
Neumünster;Preetz;31
Neumünster;Rendsburg;38
Neumünster;Schönkirchen;40
Neumünster;Trappenkamp;17
Neumünster;Wahlstedt;23
Neunkirchen;Nohfelden;32
Neunkirchen;Nonnweiler;48
Neunkirchen;Oberthal;25
Neunkirchen;Ottweiler;5
Neunkirchen;Püttlingen;30
Neunkirchen;Quierschied;10
Neunkirchen;Riegelsberg;25
Neunkirchen;Saarbrücken;23
Neunkirchen;Saarlouis;38
Neunkirchen;Saarwellingen;34
Neunkirchen;Sankt Ingbert;7
Neunkirchen;Sankt Wendel;17
Neunkirchen;Schiffweiler;5
Neunkirchen;Schmelz;36
Neunkirchen;Schwalbach;33
Neunkirchen;Spiesen-Elversberg;5
Neunkirchen;Sulzbach;13
Neunkirchen;Tholey;24
Neunkirchen;Völklingen;35
Neunkirchen;Wadern;41
Neunkirchen;Wadgassen;36
Neunkirchen;Wallerfangen;42
Neunkirchen;Weiskirchen;49
Neunkirchen;Zweibrücken;22
Neuruppin;Rheinsberg;26
Neuruppin;Schönwalde-Siedlung;44
Neuruppin;Wittstock;43
Neuruppin;Wusterhausen;27
Neuss;Pulheim;29
Neuss;Ratingen;18
Neuss;Remscheid;42
Neuss;Solingen;32
Neuss;Tönisvorst;27
Neuss;Velbert;33
Neuss;Viersen;28
Neuss;Wegberg;41
Neuss;Willich;17
Neuss;Wuppertal;39
Neustadt am Rübenberge;Pattensen;37
Neustadt am Rübenberge;Rehburg-Loccum;21
Neustadt am Rübenberge;Ronnenberg;30
Neustadt am Rübenberge;Seelze;19
Neustadt am Rübenberge;Springe;51
Neustadt am Rübenberge;Stadthagen;30
Neustadt am Rübenberge;Wennigsen;33
Neustadt am Rübenberge;Wunstorf;11
Neustadt bei Coburg;Schleusingen;45
Neustadt bei Coburg;Sonneberg;4
Neustadt in Holstein;Oldenburg in Holstein;25
Neustadt in Holstein;Plön;31
Neustadt in Holstein;Ratekau;22
Neustadt in Holstein;Scharbeutz;14
Neustadt in Holstein;Stockelsdorf;32
Neustadt in Holstein;Süsel;8
Neustadt in Holstein;Timmendorfer Strand;20
Neustadt;Pirna;28
Neustadt;Radeberg;25
Neustrelitz;Rheinsberg;40
Neuwied;Remagen;29
Neuwied;Sinzig;25
Nidda;Nidderau;34
Nidda;Reiskirchen;31
Nidda;Rodenbach;39
Nidda;Rosbach vor der Höhe;32
Nidda;Schotten;14
Nidda;Steinau an der Straße;43
Nidda;Usingen;46
Nidda;Wächtersbach;36
Nidderau;Obertshausen;31
Nidderau;Oberursel;30
Nidderau;Rodenbach;24
Nidderau;Rodgau;33
Nidderau;Rosbach vor der Höhe;21
Nidderau;Schotten;48
Nidderau;Seligenstadt;34
Nidderau;Steinbach am Taunus;32
Nidderau;Usingen;38
Nidderau;Wächtersbach;46
Nieder-Olm;Niedernhausen;35
Nieder-Olm;Oestrich-Winkel;22
Nieder-Olm;Pfungstadt;51
Nieder-Olm;Raunheim;30
Nieder-Olm;Rüsselsheim;23
Nieder-Olm;Taunusstein;34
Nieder-Olm;Trebur;26
Nieder-Olm;Weiterstadt;40
Nieder-Olm;Wiesbaden;25
Nieder-Olm;Worms;39
Niedergörsdorf;Trebbin;39
Niedergörsdorf;Treuenbrietzen;18
Niedergörsdorf;Wittenberg;30
Niederkassel;Overath;35
Niederkassel;Pulheim;37
Niederkassel;Remagen;34
Niederkassel;Rheinbach;26
Niederkassel;Rösrath;22
Niederkassel;Sankt Augustin;16
Niederkassel;Siegburg;15
Niederkassel;Sinzig;39
Niederkassel;Troisdorf;10
Niederkassel;Wesseling;18
Niedernhausen;Oberursel;24
Niedernhausen;Oestrich-Winkel;36
Niedernhausen;Raunheim;22
Niedernhausen;Rosbach vor der Höhe;45
Niedernhausen;Rüsselsheim;26
Niedernhausen;Steinbach am Taunus;25
Niedernhausen;Taunusstein;16
Niedernhausen;Trebur;35
Niedernhausen;Usingen;31
Niedernhausen;Wiesbaden;14
Niederorschel;Nordhausen;36
Niederorschel;Sondershausen;41
Niederorschel;Treffurt;46
Nobitz;Ronneburg;28
Nobitz;Schmölln;15
Nobitz;Werdau;37
Nobitz;Zeitz;29
Nobitz;Zwickau;36
Nohfelden;Nonnweiler;15
Nohfelden;Oberthal;12
Nohfelden;Ottweiler;31
Nohfelden;Quierschied;39
Nohfelden;Sankt Ingbert;39
Nohfelden;Sankt Wendel;16
Nohfelden;Schiffweiler;31
Nohfelden;Schmelz;38
Nohfelden;Spiesen-Elversberg;37
Nohfelden;Sulzbach;45
Nohfelden;Tholey;17
Nohfelden;Wadern;28
Nohfelden;Weiskirchen;30
Nonnweiler;Oberthal;21
Nonnweiler;Ottweiler;40
Nonnweiler;Quierschied;41
Nonnweiler;Rehlingen-Siersburg;39
Nonnweiler;Riegelsberg;43
Nonnweiler;Saarwellingen;38
Nonnweiler;Sankt Wendel;28
Nonnweiler;Schiffweiler;39
Nonnweiler;Schmelz;28
Nonnweiler;Spiesen-Elversberg;44
Nonnweiler;Tholey;17
Nonnweiler;Trier;41
Nonnweiler;Wadern;14
Nonnweiler;Weiskirchen;15
Nordenham;Rastede;46
Nordenham;Schiffdorf;32
Nordenham;Schortens;55
Nordenham;Schwanewede;48
Nordenham;Varel;31
Nordenham;Wilhelmshaven;54
Nordenham;Zetel;46
Norderstedt;Oststeinbek;25
Norderstedt;Pinneberg;20
Norderstedt;Quickborn;9
Norderstedt;Reinbek;32
Norderstedt;Reinfeld;39
Norderstedt;Rellingen;18
Norderstedt;Schenefeld;20
Norderstedt;Tangstedt;8
Norderstedt;Tornesch;26
Norderstedt;Trittau;35
Norderstedt;Uetersen;30
Norderstedt;Wahlstedt;38
Norderstedt;Wedel;30
Norderstedt;Wentorf bei Hamburg;34
Nordhausen;Sondershausen;21
Nordhausen;Thale;47
Nordhorn;Rheine;35
Nordhorn;Schüttorf;18
Nordhorn;Wietmarschen;14
Nordstemmen;Pattensen;15
Nordstemmen;Ronnenberg;26
Nordstemmen;Sarstedt;12
Nordstemmen;Seelze;39
Nordstemmen;Sehnde;26
Nordstemmen;Springe;20
Nordstemmen;Wennigsen;24
Northeim;Osterode;22
Northeim;Rosdorf;29
Northeim;Seesen;27
Northeim;Uslar;35
Nortorf;Osterrönfeld;20
Nortorf;Preetz;35
Nortorf;Rendsburg;24
Nortorf;Schönkirchen;34
Nortorf;Trappenkamp;35
Nortorf;Wahlstedt;39
Nossen;Oschatz;38
Nossen;Radebeul;35
Nossen;Riesa;34
Nossen;Weinböhla;29
Nossen;Wilsdruff;21
Nürnberg;Oberasbach;12
Nürnberg;Roth;31
Nürnberg;Schwabach;22
Nürnberg;Wendelstein;15
Nürnberg;Zirndorf;13
Nürtingen;Ostfildern;18
Nürtingen;Pfullingen;24
Nürtingen;Renningen;44
Nürtingen;Reutlingen;22
Nürtingen;Schorndorf;28
Nürtingen;Sindelfingen;36
Nürtingen;Stuttgart;30
Nürtingen;Tübingen;29
Nürtingen;Waiblingen;36
Nürtingen;Wendlingen am Neckar;7
Nürtingen;Winnenden;40
Ober-Ramstadt;Obertshausen;41
Ober-Ramstadt;Pfungstadt;13
Ober-Ramstadt;Raunheim;41
Ober-Ramstadt;Reinheim;8
Ober-Ramstadt;Rodgau;31
Ober-Ramstadt;Roßdorf;3
Ober-Ramstadt;Rüsselsheim;36
Ober-Ramstadt;Seeheim-Jugenheim;14
Ober-Ramstadt;Seligenstadt;36
Ober-Ramstadt;Trebur;33
Ober-Ramstadt;Viernheim;45
Ober-Ramstadt;Wald-Michelbach;39
Ober-Ramstadt;Weinheim;45
Ober-Ramstadt;Weiterstadt;16
Oberasbach;Roth;26
Oberasbach;Schwabach;15
Oberasbach;Wendelstein;20
Oberasbach;Zirndorf;4
Oberhausen;Oer-Erkenschwick;40
Oberhausen;Ratingen;29
Oberhausen;Recklinghausen;27
Oberhausen;Rheinberg;26
Oberhausen;Tönisvorst;39
Oberhausen;Velbert;27
Oberhausen;Voerde;21
Oberhausen;Wesel;30
Oberhausen;Willich;45
Oberhausen;Witten;43
Oberhausen;Wuppertal;43
Oberkirch;Offenburg;17
Oberthal;Ottweiler;23
Oberthal;Püttlingen;38
Oberthal;Quierschied;35
Oberthal;Rehlingen-Siersburg;42
Oberthal;Riegelsberg;38
Oberthal;Saarbrücken;46
Oberthal;Saarlouis;38
Oberthal;Saarwellingen;32
Oberthal;Sankt Ingbert;31
Oberthal;Sankt Wendel;9
Oberthal;Schiffweiler;24
Oberthal;Schmelz;28
Oberthal;Schwalbach;41
Oberthal;Spiesen-Elversberg;29
Oberthal;Sulzbach;41
Oberthal;Tholey;7
Oberthal;Völklingen;51
Oberthal;Wadern;23
Oberthal;Wallerfangen;40
Oberthal;Weiskirchen;28
Obertshausen;Oberursel;35
Obertshausen;Pfungstadt;43
Obertshausen;Raunheim;31
Obertshausen;Reinheim;37
Obertshausen;Rodenbach;19
Obertshausen;Rodgau;12
Obertshausen;Rosbach vor der Höhe;42
Obertshausen;Roßdorf;35
Obertshausen;Rüsselsheim;35
Obertshausen;Seligenstadt;15
Obertshausen;Steinbach am Taunus;34
Obertshausen;Trebur;43
Obertshausen;Weiterstadt;37
Oberursel;Raunheim;36
Oberursel;Rodenbach;45
Oberursel;Rodgau;44
Oberursel;Rosbach vor der Höhe;19
Oberursel;Rüsselsheim;40
Oberursel;Seligenstadt;46
Oberursel;Steinbach am Taunus;6
Oberursel;Taunusstein;41
Oberursel;Trebur;48
Oberursel;Usingen;17
Oberursel;Weiterstadt;42
Oberursel;Wiesbaden;34
Oelde;Rheda-Wiedenbrück;12
Oelde;Rietberg;25
Oelde;Schloß Holte-Stukenbrock;37
Oelde;Soest;33
Oelde;Verl;29
Oelde;Warendorf;21
Oer-Erkenschwick;Recklinghausen;12
Oer-Erkenschwick;Schwerte;38
Oer-Erkenschwick;Selm;21
Oer-Erkenschwick;Unna;39
Oer-Erkenschwick;Waltrop;10
Oer-Erkenschwick;Werne an der Lippe;30
Oer-Erkenschwick;Wetter (Ruhr);39
Oer-Erkenschwick;Witten;32
Oestrich-Winkel;Raunheim;41
Oestrich-Winkel;Rüsselsheim;37
Oestrich-Winkel;Taunusstein;29
Oestrich-Winkel;Trebur;44
Oestrich-Winkel;Wiesbaden;23
Ohrdruf;Ruhla;35
Ohrdruf;Schleusingen;45
Ohrdruf;Schmalkalden;31
Ohrdruf;Stadtilm;39
Ohrdruf;Suhl;31
Ohrdruf;Waltershausen;18
Ohrdruf;Wasungen;42
Ohrdruf;Zella-Mehlis;25
Olching;Ottobrunn;36
Olching;Puchheim;7
Olching;Starnberg;27
Olching;Taufkirchen;37
Olching;Unterhaching;34
Olching;Unterschleißheim;25
Olching;Wolfratshausen;48
Oldenburg in Holstein;Plön;42
Oldenburg in Holstein;Scharbeutz;39
